Id,Income,Age,Experience,Marital_Status,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
149346,9731079,70,1,married,rented,no,Geologist,Rajpur_Sonarpur,West_Bengal,1,13,0
106455,5358407,22,3,single,rented,no,Software_Developer,Hosur,Tamil_Nadu,3,10,0
66072,9427951,24,11,single,rented,no,Psychologist,Ramagundam[27],Telangana,8,12,1
44789,3737014,47,7,single,rented,no,Drafter,Madhyamgram,West_Bengal,7,14,1
46446,2535189,74,6,married,rented,no,Analyst,Pimpri-Chinchwad,Maharashtra,3,12,0
244354,8044669,58,3,single,rented,no,Surveyor,Hajipur[31],Bihar,3,11,0
248417,9479237,29,9,single,rented,yes,Software_Developer,Guntur[13],Andhra_Pradesh,4,10,1
90001,6911248,32,19,single,rented,no,Drafter,Bhimavaram,Andhra_Pradesh,11,14,1
118045,3390339,22,19,single,rented,no,Comedian,Davanagere,Karnataka,3,13,1
185758,424500,40,1,single,rented,no,Chef,Madanapalle,Andhra_Pradesh,1,10,0
242056,4764693,70,7,single,owned,no,Surgeon,Unnao,Uttar_Pradesh,7,12,0
111586,8148691,29,19,single,rented,no,Comedian,Unnao,Uttar_Pradesh,11,12,0
128691,268562,51,19,single,rented,no,Official,Pondicherry,Puducherry,6,14,0
249636,6158947,52,10,single,rented,no,Microbiologist,Amravati,Maharashtra,10,10,0
93647,1661836,56,13,single,rented,no,Technical_writer,Sambalpur,Odisha,13,14,0
145323,4609641,26,17,single,rented,no,Comedian,Satna,Madhya_Pradesh,9,10,1
7697,7710303,41,12,single,rented,yes,Comedian,Motihari[34],Bihar,4,14,0
30459,1830351,29,1,single,rented,yes,Police_officer,Mira-Bhayandar,Maharashtra,1,12,0
236914,1766532,53,11,single,rented,yes,Aviator,Chandrapur,Maharashtra,3,13,0
2049,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
192684,6066397,48,13,married,rented,no,Flight_attendant,Vijayanagaram,Andhra_Pradesh,13,12,0
64510,6274008,47,20,single,rented,no,Politician,Motihari[34],Bihar,9,13,0
213130,8697355,54,17,single,rented,no,Architect,Ongole,Andhra_Pradesh,13,12,0
120475,5830250,24,15,single,rented,yes,Web_designer,Haridwar,Uttarakhand,9,11,0
148595,6384060,26,14,single,owned,no,Technician,Jamalpur[36],Bihar,5,11,0
62114,8435296,38,11,single,rented,no,Technical_writer,Munger,Bihar,3,10,0
126843,9017508,40,17,married,rented,yes,Petroleum_Engineer,Amravati,Maharashtra,6,13,0
7853,5647627,46,2,single,rented,no,Physician,Salem,Tamil_Nadu,2,11,0
80561,7585777,33,0,single,rented,no,Analyst,Dehradun,Uttarakhand,0,12,0
188103,3247184,70,17,single,rented,yes,Flight_attendant,Mirzapur,Uttar_Pradesh,13,10,0
84747,4390992,66,9,single,rented,no,Comedian,Nangloi_Jat,Delhi,9,14,1
33685,5769906,48,5,married,rented,no,Firefighter,Kadapa[23],Andhra_Pradesh,4,11,0
155824,5155377,75,19,single,rented,yes,Industrial_Engineer,Orai,Uttar_Pradesh,5,12,0
119963,1463112,45,20,single,rented,no,Microbiologist,Raebareli,Uttar_Pradesh,8,14,0
26899,5768871,47,11,single,rented,no,Civil_servant,Tiruchirappalli[10],Tamil_Nadu,3,14,0
86016,3132419,39,9,single,rented,yes,Statistician,Baranagar,West_Bengal,8,13,0
70785,1477651,50,15,single,rented,no,Surveyor,Dewas,Madhya_Pradesh,8,13,0
226458,4007754,76,4,single,rented,no,Software_Developer,Vadodara,Gujarat,4,12,0
83191,1080039,66,18,single,rented,no,Psychologist,Bhatpara,West_Bengal,11,10,0
54398,549476,47,1,single,rented,no,Fashion_Designer,Dhule,Maharashtra,1,10,0
135119,4991059,39,11,single,rented,no,Magistrate,Jhansi,Uttar_Pradesh,11,14,0
218,7992060,44,15,single,rented,no,Fashion_Designer,Nagaon,Assam,4,11,0
250168,3308979,43,5,single,rented,no,Police_officer,Aurangabad,Maharashtra,5,10,0
104895,9425863,69,19,single,rented,no,Psychologist,Bangalore,Karnataka,4,11,0
110732,3393343,39,2,single,rented,yes,Drafter,Buxar[37],Bihar,2,13,0
213759,7891332,55,8,single,rented,no,Petroleum_Engineer,Ajmer,Rajasthan,5,10,0
59540,227394,56,12,single,rented,no,Firefighter,Patna,Bihar,5,14,0
208828,3081814,32,12,single,owned,no,Aviator,Lucknow,Uttar_Pradesh,3,13,0
45209,8964405,67,15,single,rented,no,Surgeon,Kavali,Andhra_Pradesh,8,10,0
139816,2400228,24,1,single,rented,yes,Technology_specialist,Bhiwani,Haryana,1,12,0
148315,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
159105,2725660,32,7,single,rented,no,Army_officer,Malegaon,Maharashtra,7,10,0
158580,7770680,38,10,single,rented,no,Scientist,Ambattur,Tamil_Nadu,10,12,0
67249,7200030,46,17,single,rented,no,Secretary,New_Delhi,Delhi,9,10,0
96595,8597423,27,18,single,rented,no,Technical_writer,Haridwar,Uttarakhand,6,12,0
216829,6976228,43,7,single,rented,no,Computer_operator,Suryapet,Telangana,7,10,0
216481,3694255,43,17,single,rented,no,Technician,Dindigul,Tamil_Nadu,10,11,0
168090,8976828,58,10,single,rented,yes,Hotel_Manager,Nagercoil,Tamil_Nadu,10,14,0
215497,1920103,31,6,single,rented,no,Analyst,Jaipur,Rajasthan,6,12,0
117348,30515,73,12,single,rented,no,Physician,Gandhidham,Gujarat,3,11,0
17226,1977577,37,5,single,norent_noown,no,Geologist,Tiruvottiyur,Tamil_Nadu,4,14,0
154279,7906410,60,8,single,rented,no,Chemical_engineer,New_Delhi,Delhi,8,11,0
19203,8688770,78,3,single,rented,yes,Statistician,Bongaigaon,Assam,3,11,0
165394,8871816,25,1,single,rented,no,Civil_engineer,Eluru[25],Andhra_Pradesh,1,12,0
191713,552671,76,17,single,rented,yes,Civil_servant,Jabalpur,Madhya_Pradesh,13,11,0
50776,6081941,22,19,single,rented,yes,Financial_Analyst,Kollam,Kerala,6,12,0
35517,9260693,56,8,married,rented,yes,Technician,Gaya,Bihar,7,10,0
157159,3711307,22,20,single,rented,yes,Economist,Ozhukarai,Puducherry,10,12,0
85694,6190341,79,13,single,rented,no,Dentist,Rajkot,Gujarat,4,11,0
176358,7829826,58,6,single,rented,yes,Web_designer,Karimnagar,Telangana,6,11,0
222342,9807621,49,7,married,rented,yes,Statistician,Karnal,Haryana,7,13,0
168819,9578850,57,13,single,rented,no,Microbiologist,Amravati,Maharashtra,11,11,0
133058,5204762,74,16,single,rented,no,Hotel_Manager,Ichalkaranji,Maharashtra,6,11,0
54163,7636933,44,4,single,rented,yes,Consultant,Shivpuri,Madhya_Pradesh,4,14,0
196209,2907457,55,18,single,rented,no,Hotel_Manager,Medininagar,Jharkhand,10,14,0
215364,7731278,33,12,married,rented,no,Flight_attendant,Sambhal,Uttar_Pradesh,11,13,0
187843,173096,40,13,single,rented,no,Politician,Ahmedabad,Gujarat,3,13,0
174808,5231498,48,11,single,rented,yes,Technician,Katni,Madhya_Pradesh,3,10,0
156058,1967586,56,19,single,rented,no,Drafter,Bongaigaon,Assam,10,12,0
135186,7115862,52,17,single,rented,no,Physician,Delhi_city,Delhi,14,11,0
233677,7358204,48,20,single,rented,yes,Computer_operator,Aligarh,Uttar_Pradesh,6,11,1
136511,5671193,30,20,single,rented,no,Surveyor,Bahraich,Uttar_Pradesh,11,14,1
214856,9028969,62,19,single,rented,yes,Industrial_Engineer,Madurai,Tamil_Nadu,4,10,0
234179,787819,35,19,single,rented,yes,Financial_Analyst,Kota[6],Rajasthan,8,11,0
113496,1319541,72,10,married,rented,no,Politician,Bhagalpur,Bihar,10,14,0
231085,7633154,50,20,married,rented,no,Consultant,Vellore,Tamil_Nadu,3,13,0
168105,931235,71,0,single,rented,no,Flight_attendant,Giridih,Jharkhand,0,13,0
155165,1698437,40,10,single,owned,yes,Magistrate,Bhopal,Madhya_Pradesh,10,11,0
192452,8733563,76,17,single,rented,no,Official,Surat,Gujarat,12,14,0
220439,518397,65,2,married,rented,no,Industrial_Engineer,Tiruppur,Tamil_Nadu,2,14,1
66297,2509059,43,3,single,rented,yes,Mechanical_engineer,Bikaner,Rajasthan,3,14,0
139344,2936833,57,9,single,rented,yes,Biomedical_Engineer,Haldia,West_Bengal,9,13,1
91487,273058,67,8,single,rented,no,Physician,Anantapur,Andhra_Pradesh,7,11,0
102117,3324719,54,0,single,rented,yes,Lawyer,Agartala,Tripura,0,13,0
176452,8928667,38,15,single,rented,no,Chemical_engineer,Saharsa[29],Bihar,3,10,1
73104,2955113,58,6,single,rented,no,Statistician,Medininagar,Jharkhand,5,12,0
166142,5214871,29,19,married,rented,no,Scientist,Karimnagar,Telangana,13,12,0
158039,2431771,24,10,married,rented,no,Civil_engineer,Muzaffarnagar,Uttar_Pradesh,10,12,0
20161,2069927,48,14,single,rented,yes,Petroleum_Engineer,Tenali,Andhra_Pradesh,9,10,0
59372,9086933,55,7,single,rented,no,Air_traffic_controller,Saharanpur,Uttar_Pradesh,7,13,0
102716,4392927,41,2,single,rented,no,Chemical_engineer,Mirzapur,Uttar_Pradesh,2,13,0
65754,2741396,28,7,single,rented,yes,Hotel_Manager,Bhatpara,West_Bengal,7,12,0
231050,3926523,29,6,single,owned,yes,Consultant,Kakinada,Andhra_Pradesh,6,14,0
226370,5028167,53,10,single,rented,no,Flight_attendant,Rajkot,Gujarat,3,14,1
160795,2477727,63,15,single,rented,no,Designer,Ballia,Uttar_Pradesh,7,12,0
235900,6232604,78,2,single,rented,no,Software_Developer,Salem,Tamil_Nadu,2,13,0
178815,1112644,23,16,single,rented,yes,Official,Navi_Mumbai,Maharashtra,6,10,1
50262,7369543,29,9,single,rented,no,Analyst,Chapra,Bihar,9,10,0
167521,9999180,22,0,single,rented,no,Drafter,Bhavnagar,Gujarat,0,11,0
42407,2557545,21,13,single,rented,yes,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,6,14,0
203233,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0
168911,8280263,28,16,single,rented,no,Flight_attendant,Aizawl,Mizoram,14,11,0
219919,5500763,42,19,single,rented,no,Air_traffic_controller,Shahjahanpur,Uttar_Pradesh,12,14,0
186240,589411,73,14,single,rented,yes,Computer_operator,Hindupur,Andhra_Pradesh,12,12,0
58995,8808852,56,16,single,rented,no,Web_designer,Jhansi,Uttar_Pradesh,3,14,0
151339,7992060,44,15,single,rented,no,Fashion_Designer,Nagaon,Assam,4,11,0
206710,3693963,41,19,single,rented,yes,Army_officer,Pudukkottai,Tamil_Nadu,3,11,0
160901,7622856,59,5,single,owned,no,Lawyer,Thanjavur,Tamil_Nadu,5,11,0
147892,7128178,67,5,single,rented,yes,Lawyer,Secunderabad,Telangana,5,13,0
62986,8103399,69,20,single,rented,no,Computer_hardware_engineer,Bilaspur,Chhattisgarh,13,10,0
38255,1026972,64,1,single,rented,no,Surveyor,Siliguri,West_Bengal,1,13,0
201474,4774357,48,12,married,rented,no,Microbiologist,Vellore,Tamil_Nadu,12,14,0
107473,4292910,70,2,married,owned,no,Designer,Bhubaneswar,Odisha,2,14,0
49704,1528267,58,6,single,rented,no,Financial_Analyst,Raichur,Karnataka,3,11,0
45750,2393203,30,18,single,rented,yes,Mechanical_engineer,Bhagalpur,Bihar,6,12,0
192203,1917641,48,3,single,rented,yes,Drafter,Sri_Ganganagar,Rajasthan,3,14,0
193313,9148290,50,15,single,rented,no,Architect,Bhilwara,Rajasthan,12,10,0
190181,3929663,50,5,single,rented,no,Mechanical_engineer,Shimla,Himachal_Pradesh,5,12,0
233504,2544982,63,20,single,rented,yes,Statistician,Ranchi,Jharkhand,7,11,0
18635,6329731,45,9,single,norent_noown,no,Designer,Bhilwara,Rajasthan,9,13,0
107750,5633671,63,4,married,rented,no,Flight_attendant,Jammu[16],Jammu_and_Kashmir,3,11,0
238865,6370442,79,19,single,rented,no,Politician,Bally,West_Bengal,14,14,0
10119,5928263,42,11,married,rented,no,Police_officer,Gandhinagar,Gujarat,7,11,0
181238,8229070,38,7,single,rented,yes,Graphic_Designer,Kolhapur,Maharashtra,7,10,0
236820,4899897,21,17,single,rented,no,Hotel_Manager,Malegaon,Maharashtra,7,13,0
122307,4547766,55,2,single,rented,yes,Comedian,Hapur,Uttar_Pradesh,2,10,0
58103,2588052,79,14,single,rented,no,Petroleum_Engineer,Gaya,Bihar,3,13,0
170160,543441,39,14,single,rented,yes,Official,Raebareli,Uttar_Pradesh,11,11,0
117406,7832535,26,12,single,rented,yes,Hotel_Manager,Ahmednagar,Maharashtra,10,14,0
155672,5899176,38,15,single,rented,yes,Surgeon,Vellore,Tamil_Nadu,13,10,0
82366,865416,64,17,single,rented,no,Fashion_Designer,Rampur,Uttar_Pradesh,10,12,0
101484,6997997,23,17,single,rented,no,Chemical_engineer,Etawah,Uttar_Pradesh,5,12,0
43623,4070923,23,6,single,rented,yes,Economist,Aligarh,Uttar_Pradesh,6,11,0
198480,5351331,78,1,married,rented,yes,Mechanical_engineer,Davanagere,Karnataka,1,14,0
198853,2537444,49,1,single,rented,yes,Hotel_Manager,Muzaffarpur,Bihar,1,12,0
38711,1538951,73,9,single,rented,yes,Geologist,Panchkula,Haryana,9,10,0
45972,6432481,72,3,single,rented,yes,Magistrate,Morbi,Gujarat,3,13,1
232829,4674723,48,6,single,rented,no,Chemical_engineer,Karimnagar,Telangana,6,12,0
109358,2909502,27,18,single,rented,no,Physician,Satna,Madhya_Pradesh,4,11,1
216689,1437740,68,15,single,rented,no,Army_officer,Gangtok,Sikkim,3,12,0
94110,6203334,28,12,single,rented,no,Microbiologist,Karnal,Haryana,6,13,0
8914,3679248,74,6,single,rented,no,Surveyor,Baranagar,West_Bengal,6,11,0
157065,5665290,56,4,single,rented,yes,Scientist,Visakhapatnam[4],Andhra_Pradesh,4,13,0
47054,6982803,38,17,single,rented,no,Consultant,Bathinda,Punjab,5,11,0
192908,2391564,46,15,single,rented,yes,Statistician,Thoothukudi,Tamil_Nadu,5,11,0
54600,4702825,59,8,single,rented,no,Dentist,Indore,Madhya_Pradesh,5,13,0
155768,5356355,34,6,single,rented,yes,Chartered_Accountant,Karnal,Haryana,6,13,0
249364,3411147,24,17,married,rented,no,Chartered_Accountant,Amravati,Maharashtra,14,10,0
175128,8426506,68,1,single,rented,yes,Biomedical_Engineer,Katni,Madhya_Pradesh,1,12,0
190488,2462318,26,1,single,rented,no,Technology_specialist,Rewa,Madhya_Pradesh,1,11,0
116681,5258493,38,8,single,rented,no,Microbiologist,Kanpur,Uttar_Pradesh,6,12,0
143309,5795495,34,16,single,rented,no,Chartered_Accountant,Gangtok,Sikkim,12,14,0
183078,2659426,43,15,single,rented,no,Scientist,Siwan[32],Bihar,8,14,0
96872,4240357,58,2,single,rented,yes,Designer,Bangalore,Karnataka,2,12,0
113869,6173989,30,8,single,rented,no,Politician,Sasaram[30],Bihar,6,11,0
76185,8056757,42,18,single,rented,no,Official,Unnao,Uttar_Pradesh,3,13,0
215049,8737301,70,14,single,rented,no,Technology_specialist,Gulbarga,Karnataka,13,10,0
79234,4627367,48,11,single,rented,no,Air_traffic_controller,Motihari[34],Bihar,8,11,0
219191,4721680,77,18,single,rented,yes,Technician,Bokaro,Jharkhand,11,14,0
141923,1806183,23,3,single,rented,no,Chemical_engineer,Gangtok,Sikkim,3,14,0
111131,7906410,60,8,single,rented,no,Chemical_engineer,New_Delhi,Delhi,8,11,0
20356,8369802,43,7,single,rented,no,Secretary,Anand,Gujarat,6,13,0
48449,6597452,39,11,single,rented,no,Chartered_Accountant,Jaipur,Rajasthan,10,13,1
212828,3306272,60,3,single,owned,no,Police_officer,Sonipat,Haryana,3,13,0
97542,3983388,51,16,single,rented,no,Technical_writer,Hospet,Karnataka,5,14,0
93821,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11,0
197399,4283018,74,13,single,rented,no,Lawyer,Junagadh,Gujarat,3,13,0
163493,7210569,54,17,single,rented,no,Engineer,Aizawl,Mizoram,10,11,0
26420,8727386,46,9,single,rented,no,Lawyer,Shimoga,Karnataka,5,10,1
171804,7755974,41,0,single,rented,yes,Geologist,Mango,Jharkhand,0,10,0
244868,3665498,24,8,single,rented,no,Geologist,Phagwara,Punjab,8,11,1
142413,762473,50,0,single,rented,no,Psychologist,Burhanpur,Madhya_Pradesh,0,11,0
193352,6235492,68,6,single,norent_noown,no,Comedian,Jamalpur[36],Bihar,6,12,0
190280,3876672,55,12,single,rented,no,Engineer,Ramagundam[27],Telangana,11,12,0
192076,1902407,68,11,single,rented,no,Design_Engineer,Bathinda,Punjab,11,10,0
34063,2280615,74,1,single,norent_noown,no,Biomedical_Engineer,Visakhapatnam[4],Andhra_Pradesh,1,14,1
3790,4492240,69,16,single,rented,yes,Statistician,Serampore,West_Bengal,8,13,0
163020,3805380,31,15,single,rented,no,Flight_attendant,Firozabad,Uttar_Pradesh,6,12,0
96699,5379845,31,5,married,rented,no,Police_officer,Narasaraopet,Andhra_Pradesh,5,12,0
128476,540938,37,13,single,rented,yes,Lawyer,Shivpuri,Madhya_Pradesh,12,10,0
126538,6014798,50,1,single,rented,yes,Civil_servant,Miryalaguda,Telangana,1,14,0
65497,1868963,73,16,single,rented,yes,Computer_hardware_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,7,12,0
6664,7686160,24,12,single,rented,no,Biomedical_Engineer,Eluru[25],Andhra_Pradesh,10,14,0
92200,630441,37,4,single,rented,no,Secretary,Ranchi,Jharkhand,4,11,0
181778,4627367,48,11,single,rented,no,Air_traffic_controller,Motihari[34],Bihar,8,11,0
99539,3884230,25,13,single,rented,no,Scientist,Nagercoil,Tamil_Nadu,10,11,0
14456,8928667,38,15,single,rented,no,Chemical_engineer,Saharsa[29],Bihar,3,10,1
183507,4825413,45,18,single,rented,yes,Chemical_engineer,Srinagar,Jammu_and_Kashmir,11,14,0
187518,250968,60,7,single,rented,no,Lawyer,Bhatpara,West_Bengal,4,14,0
25120,7072319,70,3,single,rented,no,Biomedical_Engineer,Suryapet,Telangana,3,11,0
216938,2376890,34,19,single,rented,yes,Flight_attendant,Jamnagar,Gujarat,5,10,0
35981,7007572,24,2,single,rented,no,Comedian,Thiruvananthapuram,Kerala,2,13,0
130013,8944435,51,2,single,rented,no,Mechanical_engineer,Belgaum,Karnataka,2,11,0
185715,1816526,30,13,single,rented,yes,Civil_engineer,Jorhat,Assam,12,11,0
14178,8407932,26,14,single,rented,yes,Magistrate,Vijayawada,Andhra_Pradesh,6,11,0
232345,4655395,63,18,married,owned,no,Chef,Bokaro,Jharkhand,10,11,0
66760,7923142,39,5,single,rented,no,Secretary,Uluberia,West_Bengal,5,13,0
189671,5812529,46,2,single,rented,yes,Software_Developer,Tiruchirappalli[10],Tamil_Nadu,2,11,0
222136,8308655,67,20,single,rented,yes,Technology_specialist,Surat,Gujarat,11,13,0
158138,9464294,42,9,single,rented,no,Computer_hardware_engineer,Rewa,Madhya_Pradesh,5,10,0
194141,1955424,28,7,single,rented,no,Software_Developer,Farrukhabad,Uttar_Pradesh,6,10,0
228672,3250120,70,17,married,rented,no,Consultant,New_Delhi,Delhi,12,10,0
144384,1815884,50,19,single,rented,yes,Civil_engineer,Pune,Maharashtra,9,10,0
204604,4492575,39,17,single,rented,yes,Chef,Bhind,Madhya_Pradesh,10,13,0
47431,4621722,44,11,single,rented,no,Physician,Bardhaman,West_Bengal,6,14,1
6982,1043629,48,2,single,rented,no,Microbiologist,Tiruppur,Tamil_Nadu,2,11,0
79872,5001124,46,11,single,owned,yes,Analyst,Hazaribagh,Jharkhand,11,11,0
65119,7702379,76,6,single,rented,no,Biomedical_Engineer,Vasai-Virar,Maharashtra,6,10,0
18753,8359091,60,5,single,rented,no,Graphic_Designer,Imphal,Manipur,5,13,0
122368,2162888,22,2,single,rented,no,Industrial_Engineer,Naihati,West_Bengal,2,10,0
60513,2310597,30,6,single,rented,no,Technology_specialist,Pondicherry,Puducherry,6,13,0
136299,3758841,76,8,single,rented,no,Aviator,Jabalpur,Madhya_Pradesh,8,13,1
112981,6001312,70,4,single,rented,yes,Statistician,Imphal,Manipur,4,11,0
76007,9516861,67,0,single,rented,no,Engineer,Dehri[30],Bihar,0,13,0
89363,2162632,76,7,single,rented,yes,Software_Developer,Bellary,Karnataka,7,10,1
105730,962072,25,14,single,rented,yes,Consultant,Phagwara,Punjab,4,11,0
118178,5502824,54,16,single,rented,yes,Civil_servant,Muzaffarnagar,Uttar_Pradesh,12,10,0
205142,4657255,28,16,single,rented,no,Fashion_Designer,Giridih,Jharkhand,7,14,0
22507,2854227,57,3,single,rented,no,Aviator,Mau,Uttar_Pradesh,3,13,0
169999,8902378,41,16,single,rented,no,Technology_specialist,Kalyan-Dombivli,Maharashtra,5,14,0
104355,8282569,62,9,single,rented,yes,Air_traffic_controller,Dehradun,Uttarakhand,5,12,0
144732,9662707,31,2,single,rented,no,Air_traffic_controller,Aurangabad[39],Bihar,2,13,1
118147,2955309,29,17,single,rented,yes,Hotel_Manager,Khammam,Telangana,12,11,0
56579,1114427,73,9,single,rented,yes,Comedian,Sasaram[30],Bihar,9,13,0
118461,2691866,49,17,single,rented,no,Surgeon,Mira-Bhayandar,Maharashtra,11,12,0
195662,1923707,40,16,single,rented,no,Design_Engineer,Bellary,Karnataka,4,12,1
28977,4073521,36,2,single,rented,no,Civil_servant,Howrah,West_Bengal,2,12,0
246488,8188765,58,19,single,rented,yes,Firefighter,Tiruvottiyur,Tamil_Nadu,12,13,0
228726,23240,58,10,single,rented,yes,Technology_specialist,Anantapuram[24],Andhra_Pradesh,5,10,0
166822,2659426,43,15,single,rented,no,Scientist,Siwan[32],Bihar,8,14,0
195095,4388557,43,8,single,rented,no,Geologist,Bharatpur,Rajasthan,7,13,0
227094,4760460,60,14,single,rented,yes,Magistrate,Hazaribagh,Jharkhand,4,12,0
130337,7002478,38,20,married,rented,no,Secretary,Sambalpur,Odisha,5,13,0
26111,9912721,57,14,single,rented,no,Chemical_engineer,Muzaffarnagar,Uttar_Pradesh,5,14,1
144789,570560,60,9,single,rented,no,Computer_operator,Panchkula,Haryana,4,13,0
239106,9425563,44,15,single,rented,no,Civil_servant,Kadapa[23],Andhra_Pradesh,6,12,0
76246,4206929,73,8,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,8,11,1
15634,2926496,37,16,single,rented,no,Technical_writer,Sasaram[30],Bihar,12,14,0
196512,8139107,35,17,married,rented,yes,Technology_specialist,Chinsurah,West_Bengal,12,10,0
146199,2336237,66,6,single,rented,no,Financial_Analyst,Rajkot,Gujarat,4,10,0
148530,3640062,37,10,single,rented,no,Design_Engineer,Miryalaguda,Telangana,10,13,0
25431,8695578,50,16,single,rented,no,Magistrate,Sultan_Pur_Majra,Delhi,7,11,0
243542,6354266,35,10,single,rented,yes,Chemical_engineer,Etawah,Uttar_Pradesh,3,14,0
177837,645859,44,17,single,rented,no,Lawyer,Katihar,Bihar,5,12,0
251532,4949883,46,9,single,rented,yes,Microbiologist,Miryalaguda,Telangana,9,11,0
39541,3168211,44,5,single,rented,no,Chemical_engineer,Phusro,Jharkhand,5,14,0
168348,2462452,50,18,single,rented,no,Chartered_Accountant,Nandyal,Andhra_Pradesh,10,14,0
66999,3956624,66,18,single,rented,no,Designer,Srikakulam,Andhra_Pradesh,12,10,0
103586,1582091,23,6,single,rented,yes,Librarian,Barasat,West_Bengal,6,12,0
78073,6602132,76,1,single,rented,no,Drafter,Bokaro,Jharkhand,1,12,0
42996,8835486,55,0,single,rented,no,Economist,Bhusawal,Maharashtra,0,14,0
120980,1771499,25,15,single,norent_noown,no,Industrial_Engineer,Bareilly,Uttar_Pradesh,14,14,0
200880,9385960,75,10,single,rented,no,Engineer,Thoothukudi,Tamil_Nadu,3,12,0
183645,7430695,59,8,single,rented,no,Chef,Malda,West_Bengal,8,10,0
89331,7826695,47,4,single,rented,yes,Petroleum_Engineer,Jabalpur,Madhya_Pradesh,4,11,0
